,0,Predictions,Proba
2354,EWdLB__imFSZ9v8EOJBqAQ,1,0.9826075434684753
220,A-8Q15fZHKGn3dLjazNwHw,1,0.9826058149337769
2204,bulkC_6uGn5FM0vz3Kt0ZQ,1,0.9825561046600342
2705,v7e-GIGgEIFANhHsywlhrw,1,0.9825483560562134
169,r9sGMJ084n4IS9eGmlCKjg,1,0.9825118780136108
1915,C40IsC_MxEfX3-fOBNe7WA,1,0.9825100302696228
2011,t80qleqEIqIyekB95IrAOA,1,0.9824762344360352
125,0QUjIl8sGZsA0L1JCqVAgA,1,0.982444703578949
5877,okIe9wrzZuGa38O0WC3I9Q,1,0.982441246509552
2716,eFA9dqXT5EA_TrMgbo03QQ,1,0.9824379086494446
3495,Zx8_4zKdDBSO3qGrkukBIA,1,0.9823682904243469
5206,JaNp5Cp-Bz3D5nMuzqpAAQ,1,0.9823581576347351
2416,C0_EUUnY3EsH3RbXDAnzCA,1,0.9823236465454102
1653,t80qleqEIqIyekB95IrAOA,1,0.9822741150856018
497,EXtCgZoxHNjXrqPCFOgQmQ,1,0.9822710156440735
1181,8Q5EMFF0A_oY85ttn9tn-A,1,0.9822703003883362
1463,SMpL3z4FLF07bRA6-y22JQ,1,0.9822676777839661
2850,IgQa-Ig5wWMhDQRIWpbEgQ,1,0.9822612404823303
4192,T80zdmoHleRsTbRXJBLoFA,1,0.982110321521759
926,wQ3klyJeDhIQUIZS2X5r7Q,1,0.9821028709411621
5328,cBpJIOrVXotDI0XAZH_k0g,1,0.9820516705513
5245,2a4wMeWkUcS2Qlx47_iQ-Q,1,0.9820191860198975
2970,zfY68t7nVihCwiCsCgM6cw,1,0.9819693565368652
185,wN_wAXWg8W94v04eqijy6g,1,0.9819557070732117
4796,T-D-YoUQlttcF9a2ZyOxfA,1,0.9819526076316833
214,TuuENwzxOFdDLY_oKCbFZw,1,0.9818940758705139
252,UrnRSzly4onGLUzZQrbT0A,1,0.9818688035011292
4541,8Hn5X1AqgmSLHRG2KgBJBg,1,0.981864333152771
4115,8dEJ_o0UgGrNX1ejHcuZjA,1,0.9818271994590759
5612,Mie70jRF1hdVqiB7G_lIhg,1,0.9817934036254883
4611,wswNsVmiM5O8ngeq60kV5A,1,0.9817558526992798
2265,7ozgY7HgsQMhpIgPyenTuQ,1,0.9817298650741577
3009,kOsZcKkDte0pQ38Ek8mNAQ,1,0.9816699028015137
2881,DxUn-ukNL27GOuwjnFGFKA,1,0.9816492199897766
3482,l9Xqi_FUukoExs7nBa422w,1,0.9816359281539917
3582,j5tNIkM_UbyaiAGPqqLJcQ,1,0.9816027283668518
4684,DDnmNTvIIQu2t3WZ2EQx-w,1,0.9814844131469727
727,OFBJtqWGSx6n6CchtVmoRw,1,0.9813764691352844
3360,58P3oSd8P2QNzHrQmRqQZw,1,0.9813743233680725
12,Esn7lfc9w6KVoX61FsXM3A,1,0.981317937374115
4414,yYbd9P1KmlPSKmQxo68n_g,1,0.981296718120575
5599,4V3_98M4SexonrOpE4Xm0A,1,0.9812541007995605
3070,tomw3dn386aTe6RGOxn5BQ,1,0.9812398552894592
5130,-XQAYmeTFv4MR-M5XAZmWw,1,0.9812263250350952
7884,1MQmujTuU-3qPdoogdA8CQ,1,0.9812263250350952
3371,Exx5ffvnmk4MrTyCkPRuug,1,0.9811310768127441
5952,fGTrdnKyM_wdT6niaxzU3Q,1,0.9811239838600159
7611,e3izESeW0BUx0s96FdSLag,1,0.9810413718223572
694,Cun_PbjTnPdfZRZAd9wx2A,1,0.9810283780097961
5327,UWrB5H3G-hhiHMy3iKV2ew,1,0.9809607267379761
1840,-sC66z4SO3tR7nFCjfQwuQ,1,0.9808931350708008
5856,mX67n1UXYtKrU9HlX7gYiA,1,0.9808796048164368
3932,kFVapB4z_5VoOnYazF_ERA,1,0.9808694124221802
472,oItw_hRhH-FQjbXD-BR3Cg,1,0.9808380007743835
2442,SsGNAc9U-aKPZccnaDtFkA,1,0.980824887752533
867,oIXw9z-OuDlMDKUBPRny2w,1,0.980823278427124
3501,fESObRt-YtkgeNS_TUBhlw,1,0.9808105826377869
100,BuwH4-HcleWMSyBObu_uxQ,1,0.9807852506637573
3717,eWbC_7Rn5HDjEx-Y8CJXuw,1,0.9807507395744324
2795,4zfrcEmGvZ4oYKx_revTxA,1,0.9807378649711609
5882,qyqOfpsAC5ooVROm7fB0jQ,1,0.980722188949585
5088,j0Uc-GuOe-x9_N_IK1KPpA,1,0.9806728363037109
2637,816Z3Uc2jAZFHbyHr4W6Zg,1,0.980668306350708
962,1Gu4Ei5MRllLM4y18CB3sg,1,0.9806667566299438
4984,Tn5Rbb_zehQL44WpytV_rg,1,0.9806508421897888
5492,QdbZyl-LWFS54u93Vjd5SA,1,0.9804463982582092
4972,xDdJ6CFxbJlUrRQUDW6Bcg,1,0.9804123640060425
1385,9iEhSIuxWW3FMf3a4FqOig,1,0.9804072976112366
3364,jQST5lkLGX9L52-A10TGTQ,1,0.9803905487060547
5481,aS2aNPE861FI4dRrz1Z7Ow,1,0.9803763628005981
3208,4J4avKIOKvYGxCQrIZ1f9w,1,0.9803341031074524
3775,jDyn5GnMiWllhB7qDpzltw,1,0.9803314805030823
695,dYZ9YiA1JYlFoul-yorXSQ,1,0.980283796787262
949,IURIbkgQgHXAgwX6hAgiNQ,1,0.9802774786949158
5018,HHvJSM6Sejnz-cdUdKWEtQ,1,0.9802307486534119
3447,sFS2RWCXUqwSRVLMn5S6oA,1,0.9802280068397522
2874,qy7NtAyd7SXXPM0H44XVAg,1,0.9801949262619019
73,cRwNwAGQ8Pc_-orLefrwRw,1,0.9801942110061646
4657,PzOqRohWw7F7YEPBz6AubA,1,0.9801775217056274
2,S8O3BoCDEK-te8U-0IvZog,1,0.9801576733589172
474,MLAnvEcvDfOWELHUN_0xEw,1,0.9801268577575684
81,ozgJsYVsskxn3n9HMqqMdw,1,0.9800859093666077
4304,GDmue1oJaem9ilywDtA4_A,1,0.9800381064414978
4912,d5-TZZVXEX57giZMii8n6A,1,0.979977548122406
1047,PmPOuRvuN3CoNOi1nBj_TQ,1,0.9799743890762329
4222,AxJIm3NLKWhDonFL3f59Wg,1,0.9799425601959229
5522,BpSLpzq_NRYghGSsb10G3A,1,0.9798752069473267
3552,nB3pytYdmzKWfNtXyfNrpQ,1,0.9798640012741089
4988,DttDhELFKdueDqFp45idHA,1,0.9798449873924255
2385,-mLcpJYfX8tw8LR9bq018w,1,0.9797520637512207
3920,GGVcdnKoRXldVEgergSF-A,1,0.9796816110610962
2441,HrSowDDXw71VD_d-4g7I5g,1,0.9796459078788757
9429,EDIhEegxgXva7jWoJzL1FA,1,0.9796424508094788
1782,bc-lE-wGVAsUrX-kJhtY-Q,1,0.9796096682548523
656,sMO71vGV8wkKujOle3-v7g,1,0.9796059727668762
1693,zwToyWL4dT1clsFPK9wI2w,1,0.9795697331428528
2036,KVYSUfN89b-nih-_9HhF6g,1,0.9795641303062439
5540,UB2j_EV3CIM_E4LcpadKMQ,1,0.9795478582382202
5399,pLFxPgDiBJwJqgKlEEVw1g,1,0.9795178771018982
359,XHzZgNmJFVHeT3unDg2Qig,1,0.9794057011604309
3785,U9hKUngQjWw9ZE6Znwergg,1,0.9793893694877625
4106,FqzgT9Y-Yu7jiWdHnGW-kQ,1,0.9793685674667358
1288,K7xm1AAdThx3txHkoWVyCQ,1,0.9793487787246704
747,r4AG1WXCRWkZKQctrcy9FA,1,0.9793432950973511
5039,-EctXOb3B7T177jGYUhjVA,1,0.9793404340744019
7058,9wWLF9R90BCWr6lCnj5WzQ,1,0.9792516231536865
2058,uEJQSIjWui-TDWXaGlcqyQ,1,0.9792513847351074
623,jBb5KHHAj4s8hcXVS6QXDg,1,0.9792091846466064
830,VSPuvNSDUvlTl670lVAkkw,1,0.9792063236236572
3945,3JwsrgkmQCEuz17WOB62eQ,1,0.9792025685310364
2968,WAqACt7FfSFcJs-gqysIlQ,1,0.9791777729988098
3520,c1yGkETheht_1vjda7G5sA,1,0.9791300892829895
4834,x_MCZPQ9G-IsDnwkJBceIQ,1,0.9791138768196106
1001,6Y-6Y6sy6qOQHrWI37zR1Q,1,0.9790965914726257
4892,-_UANm0_Ik2_PJwrcPhHIw,1,0.9790902137756348
4453,FuqWdD44gYFhofESN6JD1A,1,0.9790817499160767
470,x0pvcx4C4n5sbFzs-My8uw,1,0.9790761470794678
1457,-sC66z4SO3tR7nFCjfQwuQ,1,0.9790757894515991
5858,r9rub_ajcb-3yYsYYD5apw,1,0.9790352582931519
3550,jQ9TLFPifYCN19uBRtN4bw,1,0.9790287613868713
3727,pwpl-rxwNRQdgqFz_-qMPg,1,0.9789547920227051
4663,5PKJD71pxHCONwlRU9zSZg,1,0.9789217710494995
52,KLVgECOtBgc8eeylbZE2kg,1,0.9789090156555176
2289,tKtqHXncUh0L0mjDrjN70g,1,0.978905439376831
3696,JHFsQMb6fMZrcdSXPfG0eA,1,0.9788813591003418
4314,EmfFctZmKZM4fy2rEmPZ6w,1,0.9788813591003418
3073,7Q19H5nM3oFRyCg_j0QV1A,1,0.9788802266120911
1057,feo63jUDoc0Kg8UK5NCCMg,1,0.9788666367530823
5091,zEu3XHX3qsiBJG99YuhULQ,1,0.9787676930427551
241,50hOEQ2OutvIxrMjNml5bA,1,0.9787402153015137
595,ss5gVggeSmAgMUeL65UvYw,1,0.9786916375160217
1832,vAOTGsBMJp2ebRCJ6Ny7NQ,1,0.978689968585968
3281,G149aO4XXAKBsUcksvuI7g,1,0.9786254167556763
4382,xdv2kvaZodkWvTSV6pSSpA,1,0.9785369634628296
424,LZyxYhTbVLUeUA3dBLMjwA,1,0.9785128831863403
5585,8pqdYVXF17grawfgP2fZTA,1,0.9784987568855286
3630,Cp6JGY5YIRncTV_My9nf9g,1,0.9784395098686218
4894,IQaND6HcN6NdtQ8QysO3Fg,1,0.9784371256828308
4619,_tkAI5Q5XQSfgbqJzDKSDQ,1,0.978411853313446
622,W8AYXV_V63ke_p1SE44-Cw,1,0.9783914685249329
388,enbTOcl7WNgsjsAtmhvDRA,1,0.9783869981765747
2047,ufIN_oA285Zivd-4szJKxQ,1,0.9783022403717041
4955,6qC2ATU4rVRRTKI-SScQOQ,1,0.9782580733299255
4049,MOye61Ou7gMl680BpsvDiQ,1,0.9782554507255554
1212,nCPNksp20VThapB_sovNPw,1,0.9782341122627258
1838,EYRaUAgeLc1gntkpZv2WHg,1,0.9782233834266663
3092,d6CUe9LjkFFqYtt7WuW5Lg,1,0.9782226085662842
2153,5kMG-SokIwAfUFRBe1Zi1Q,1,0.9782206416130066
5295,wnb0VquMa65hYUUPISGD1Q,1,0.9781923890113831
5656,18TUn9oiW0k0yB6lheiOvw,1,0.9781804084777832
4452,rldJM9jYNnrEaE0a0Py53A,1,0.9781661629676819
794,HpeN3WKXguTw1Zg7LDAs4Q,1,0.9780956506729126
3226,jgbEZzERVI4yvAAtXWW93A,1,0.9780936241149902
583,5ambRqdTJt9vGwFzVI9HBw,1,0.9780875444412231
2939,l5GGMobHJvzaQO2rZFwdTQ,1,0.9779185652732849
5185,44Up9Gbs-IKMnt7ULDWu8A,1,0.977910041809082
3522,fFcgeOom7VySM507hdYqJw,1,0.9779045581817627
255,m-U3wxqfZmf2j6_-pbYaVA,1,0.9778903126716614
1174,LzNJLEIo4gh-X_rmDkNkNg,1,0.9778860807418823
2846,OTq55xUFMOz13DAi9D0_rw,1,0.9778788089752197
3259,ykfTh6HI219NoMsWBxulxw,1,0.9778763651847839
2661,7Roc0bY_5pTu7O-XUhjCKg,1,0.9776937961578369
1994,bgTB6MgdVQssXhkNJ7qIfw,1,0.9776631593704224
1551,cfy-C6XNFt-F-dCQfK7EDQ,1,0.9776582717895508
69,qw93CjlAZ6a4ff11Z-hF3Q,1,0.9776571393013
2997,-v31BEquLxeVPgvFHburUQ,1,0.9776315093040466
4471,To5CjntVFawXM_hpAhvVdQ,1,0.9775537848472595
3051,_CzopXSIYIp7_oeYNYVwWQ,1,0.9775168895721436
1400,ATwncBsJIneq-Nx6Wpo02w,1,0.9774330258369446
1478,-_jLCD1NWODEXfgEAKfUAg,1,0.9774320125579834
2022,v7OwbHgNgy_VQ9eP5FjvUA,1,0.9774283766746521
4472,t1qSyQWLxEpWQZngAjoBRg,1,0.9774283766746521
29,FeI75xIG8PF_XZ6P80gLBQ,1,0.9773780703544617
3452,2fG3XOwCz8iq2g94mBub9Q,1,0.977354109287262
2174,1Duul3qCnLrNak1Np-iHfw,1,0.977275013923645
1383,5_tsOGJQDDl9iKOr8K79Rw,1,0.9772555232048035
3728,8dlyEiypNYB0sVfdzQll3A,1,0.9772365093231201
3706,3llsYi0f5-TRtP9bDmsvYA,1,0.9772312641143799
5069,zfY68t7nVihCwiCsCgM6cw,1,0.9771382808685303
3930,kOh8ZHf8CkFQCwyfDvVJTA,1,0.9771215319633484
2736,7Yr8FRINq9ZDdR30OLtEHg,1,0.9771136045455933
575,notMxQXE3BaBAgiD-o1jgg,1,0.9770704507827759
1559,bvYPXRj2ONK3VIDZ54PFyA,1,0.9770038723945618
5477,W010P4plDADjo2SFq3OvXA,1,0.9769510626792908
4391,AqdFUHo_is8NfBh_n7tlHg,1,0.9769414067268372
3921,CNvPqN9pa5aJRn-Npcqgdg,1,0.9768965840339661
5092,Gdrw2h0ivQi2UVXpTiLbqA,1,0.9768478870391846
4126,sMU8K-iUc9VewvH91Ep9_A,1,0.9768394827842712
2368,rZbHg4ACfN3iShdsT47WKQ,1,0.9767916798591614
4317,LuTLXVyJvgshMlXTBw-Now,1,0.9767916798591614
4779,D8nE0MdSghHRui75vIP-pA,1,0.9767642617225647
2516,Pv1H9KIGZTDgSaCDuTUjdQ,1,0.9767007231712341
1406,1Q1hrAxT2X3lgxDLBOLEQA,1,0.976662278175354
8111,wUrTYqp9fHLJ8AR4lMxHGQ,1,0.9766238331794739
5570,NN2qs5B713vM6BDcMyrg4A,1,0.9765808582305908
3372,z1Np8_oQECKWGCwJJ8864w,1,0.9765368700027466
180,XxE8YV18K6Cb7uvQLN3XZQ,1,0.9765084385871887
997,97j8fecPqs_7-qbCjTlLEw,1,0.9764629006385803
1931,_eymim7Di9WjVOxT4OSnjg,1,0.9764468669891357
5727,aRkYtXfmEKYG-eTDf_qUsw,1,0.9764275550842285
294,9I7aN_mAByif-jstzclb4Q,1,0.976423978805542
366,Jo2Oodau9nuha0hLdc_zAA,1,0.9763628840446472
1234,JM6X0PJBcMkAjOuZqMaZsQ,1,0.9763547778129578
5021,8ktREOIxt3kRdJpJK7jpfA,1,0.9762455821037292
136,-v8FrfMccLpIzong9XpiuQ,1,0.976235032081604
2088,1u_8Lk1_0UsTmjW6b12bpw,1,0.9762288928031921
2585,notMxQXE3BaBAgiD-o1jgg,1,0.9762093424797058
3572,9SKdOoDHcFoxK5ZtsgHJoA,1,0.9761783480644226
471,PmPOuRvuN3CoNOi1nBj_TQ,1,0.9761312007904053
5223,tE3uoIhFGAc6-ZYM7lpjWQ,1,0.9761105179786682
4956,9cQ0Sjq9L15whA1409nZGg,1,0.9760727286338806
3831,lHr-aMBHh29zLpuB2ShAMQ,1,0.9760690927505493
1083,kxDGexkbP30fBvxVI0CzFQ,1,0.9759917259216309
1873,rXb8s7TOx2-uWxzACEXcpg,1,0.9759751558303833
844,MPziC5MO2QQiYVAMM3fdSw,1,0.9759662747383118
1601,1vK7gWQ_b5ehAyOidOsYtg,1,0.9759125113487244
10020,EAMPV2fgs9cU21MXOgv3Ig,1,0.9758781790733337
3011,TMZP6Kzkc-FytzgbgIC9JA,1,0.9758747816085815
5230,l5FvoKE2-k6JpGVuhH9YVA,1,0.9758598208427429
1537,h1kwVr1eTpBK0rWfcm5QSg,1,0.9758139252662659
2879,AaKlegu7gmOCD4rEESF76Q,1,0.9757385849952698
1360,JV-B-ZDwgA54utmkeG9Aug,1,0.9756871461868286
1882,MHPXDXVE_cUYodfPhkadeQ,1,0.975670576095581
5235,ATwncBsJIneq-Nx6Wpo02w,1,0.9755915999412537
2432,J9vvI2SEhy7yWnNPeVPdRw,1,0.9755504131317139
668,2a4wMeWkUcS2Qlx47_iQ-Q,1,0.9755374789237976
954,u6EUXOSFnjxvzLll4D21bA,1,0.9754993915557861
5728,umdxfhSlk67yGEi8-S-bEg,1,0.9754510521888733
330,dCUnkEiVCr724xl9JNJACg,1,0.9753736853599548
11558,yyuy1kimJHK2RsizjvgUNQ,1,0.9753634929656982
938,s1IkTuTdWmPunObMizXxSg,1,0.9753408432006836
1726,jmquanz2qdn_IEgxmn0wsQ,1,0.9753224849700928
1761,Y8OPM6aiLoGEQc6OXhnR8A,1,0.9752916097640991
40,YYM9p7iV3A3dGtsqjemqBw,1,0.9752545356750488
5216,2Mx-_HtveweqRVOyHtiSuQ,1,0.9752511382102966
2859,NtmLlKfCFfM0K5j6WWKxQA,1,0.9752339124679565
165,lK35BgpjOMXwchPzqYWomg,1,0.9752110838890076
7481,cBwc3dhdHw0emmg9nd5SXw,1,0.9751647710800171
4000,lKQ5hnkSQ-XP80jNCH46nQ,1,0.9751308560371399
3557,ERtc-EXdP9erEBoh7droww,1,0.9751052260398865
2135,pF7uRzygyZsltbmVpjIyvw,1,0.975091278553009
3324,6-jnha4HoHBDolV8VOE8gw,1,0.9749969840049744
5046,1AMncE6Lxdr6J9PeqZi4nA,1,0.9749491810798645
356,kNnk3xy9eb4ym8nljQUGlA,1,0.9749387502670288
5310,FJ8M_nW2hbh2JnJxEnZnjw,1,0.9749370813369751
5472,PWG28q4JFOc8FiRBjnfCkA,1,0.9748786091804504
2632,QQ0VZ1ggQO1aVf_GK6kn5g,1,0.9748564958572388
3871,wvUZxliBWGKVu1L1fkxJHQ,1,0.9748550057411194
2435,Zx8_4zKdDBSO3qGrkukBIA,1,0.974811315536499
1308,aOR_hD-xXsnU6bgVcJ3uXw,1,0.9748061895370483
3103,oXQmAzFj_qKNhUGYGNWLSA,1,0.9747978448867798
3757,0udEgNqy5rLR5pZ4kD19Og,1,0.9747779965400696
621,-PA_1J9JzxLcluTOw2gZjw,1,0.9747739434242249
3783,782gZiEOJdexc2NEba7KtA,1,0.9747339487075806
4565,nUUYvBafHYH-O4Pht6lgsw,1,0.9746991395950317
1417,roTWGaU-RcJ06l8cjFw7xQ,1,0.974695086479187
2407,tC04i64a3nKCcvrnDpbT3A,1,0.9746399521827698
1839,uudctBsXXn6GvRGRUbtrEQ,1,0.9746202230453491
1731,oItw_hRhH-FQjbXD-BR3Cg,1,0.974602997303009
1114,uQni9zWYFcz7LUn2_hIdDQ,1,0.9745683670043945
4291,rQ4z0EStSZE4acgkne6Hmg,1,0.9745641946792603
2763,7QSYBp2-AOdyUJXEaLnbgA,1,0.974543571472168
760,_tkAI5Q5XQSfgbqJzDKSDQ,1,0.9745395183563232
5688,nR-eHqmxjmrS6FwU3jBbSw,1,0.9745354056358337
4839,P33KmWd4TKSRIzD350JbzA,1,0.974494218826294
1727,V9i9LnTg9H2XvzqCVBSOXg,1,0.9744771122932434
2680,3n9mSKySEv3G03YjcU-YOQ,1,0.9744458794593811
3022,jRfdz5voj40P6WS9L54caw,1,0.9743984341621399
1589,eFC_lobFeLQSVitKUQ3tIA,1,0.9743272662162781
3138,LdI-fcJDXGE7ns_jwWY2ow,1,0.9742388725280762
5662,x0pvcx4C4n5sbFzs-My8uw,1,0.9741153717041016
2915,bxEd1ust_wI0Br-HLnEy0Q,1,0.9741137623786926
651,MuIXnv7Oq7X3-4aEsp9dDA,1,0.9740289449691772
3219,C5rMLAVULLhHUwGrmFvd6A,1,0.9740279316902161
4600,te-5x-HhFgSWwBkGSG33Kg,1,0.9739752411842346
3679,4dB7kQ7qtTkW2v7DX38r_w,1,0.9739367961883545
3274,RlfX4muX5LfJsvmI9qWGvw,1,0.9739227294921875
2300,fd0iSXEhwz-foQdS8SCKYA,1,0.9739103317260742
4174,8iMp3uboILudY3zZLkW8Rg,1,0.973894476890564
913,2FudHUhV9U54dm0S1ePuCw,1,0.9738906621932983
4427,z-vuSxK4jQvRBdsk4lFCAw,1,0.9738906621932983
616,usSROUMiAgPcxV3Ym0OxMQ,1,0.9738638401031494
1319,IM-9thHqQbBK5tX5MfTzBQ,1,0.9738268852233887
5979,qxJKu2xuvxfrI32pKI7HEA,1,0.9738262891769409
7287,62F17L8z4Q4S7U_TayuDBA,1,0.973785936832428
3502,jh1Ta5U4fk7OQ3AZVo9ihQ,1,0.9737797379493713
1522,G4ZZHlp6CdYBZOirW2_PQA,1,0.9737758040428162
787,e58rZRC4TSmKnMr7aAIJlw,1,0.9737023115158081
3729,owmcrAOmaJeB8O6UQlhgNw,1,0.9735814929008484
5776,v7OwbHgNgy_VQ9eP5FjvUA,1,0.9735767841339111
633,PUltW3XsM7flSf8PW8e4tQ,1,0.9735671281814575
2495,TXlFbBxNJx5oEjQt0L5mCQ,1,0.9735502004623413
5988,MpbVyyqTuZZKzHvrTw4Npg,1,0.9734853506088257
3990,ugaG0tkaJZwq0t5MEkyZxQ,1,0.9734557867050171
878,f0PiGh5aBV15cNCYrnsW6w,1,0.9734319448471069
2630,FjecimSm22DYW8ML3MoUrw,1,0.9734285473823547
1409,9VW0sdddDoUe_xUYHa3rdw,1,0.9734280705451965
4371,FHOY9V6jkxT5lrkpxOYXOg,1,0.9734247922897339
2114,ORyqWl-cCw1NgfMr4NHPxw,1,0.9733709096908569
3688,e8FMAuTswDueAlLsNyLhcA,1,0.9732530117034912
4226,0dORc6ckZw5HezR3BuSsqw,1,0.9732365608215332
1861,s685YHkO3lcId41bjp5KOw,1,0.9731954336166382
3569,sMD2HPNh7m0hgCxHDzGTzQ,1,0.973173201084137
5424,p7m9uYWxKSFCF-qC7hPxPQ,1,0.972985029220581
43,BpSLpzq_NRYghGSsb10G3A,1,0.9729678630828857
1426,Vx7-xbazum3dgo3Qj3i4pQ,1,0.972942590713501
1826,2nzUx_M8Szyzsf4CszHasw,1,0.9729008674621582
3100,VWcaFOSFcDwmFquycBzFyQ,1,0.9728464484214783
1362,FY_OXEVcewAQFZuu6fynLA,1,0.972794234752655
5208,aRkYtXfmEKYG-eTDf_qUsw,1,0.9727892875671387
1528,fK7ujDbjhRFEe2D7eIwK4w,1,0.9726905822753906
5744,qZEYgONHPn3B-ZobPSaONA,1,0.9726711511611938
4554,TSg3URWOZ_I8vZGajxQ_6g,1,0.9726464748382568
4880,luCSjoNQ9q_0QIjKKOy2pQ,1,0.9725744128227234
2307,W010P4plDADjo2SFq3OvXA,1,0.9725262522697449
5805,bUmnZJ1DjtDP2_qb2M62mg,1,0.9724920988082886
5941,kr3EFhoSwbJPrL_e_RD39g,1,0.9724872708320618
490,uI4YqMarUpchI4I3ZWgOGA,1,0.972466766834259
1109,OE5nAmaSVaopeRS1Cs9Kuw,1,0.9724180698394775
2531,rZbHg4ACfN3iShdsT47WKQ,1,0.9723763465881348
5291,eEU1XtdASLqdAGKg0QDNdg,1,0.972309947013855
3402,VapdXuC8X-Q3T_wgA6yCAg,1,0.9722753763198853
11913,2WHP5nhS1rFszfRBKe6fWQ,1,0.9722082018852234
2862,YnWb8fRudnNkXc-VjrmKGg,1,0.9722065925598145
901,z1Np8_oQECKWGCwJJ8864w,1,0.9721953272819519
711,_ufhmY-588fNlV5ers3UQQ,1,0.9721614122390747
5666,G4ZZHlp6CdYBZOirW2_PQA,1,0.9721417427062988
3860,t80qleqEIqIyekB95IrAOA,1,0.9720877408981323
5337,rZbHg4ACfN3iShdsT47WKQ,1,0.9720861911773682
2847,pQAIM21Yw4eNdbha2Rxkcg,1,0.9720588326454163
4307,cKxXBvOithS-Ic5KnhEKrg,1,0.9720426201820374
3380,6E_-uIvgD-ROtcZNyFEj6A,1,0.9720027446746826
1184,m9haUi2_1lHR2eAKBhKwDg,1,0.9719709753990173
4792,pzPbg_B2uSVJ72LIa2G3sA,1,0.9719523787498474
5774,90upndp71FwHEET43vx80Q,1,0.9718414545059204
3777,nUsD97mSvgpYKwmaMNKGHg,1,0.9718385338783264
53,nBl_NeArpL08MpoghDiA_A,1,0.9718040823936462
610,8o-NLKy_XfbJtqljX9XLCA,1,0.9717934727668762
532,zruUQvFySeXyEd7_rQixBg,1,0.9717528820037842
1115,rQ4z0EStSZE4acgkne6Hmg,1,0.9717483520507812
4623,-hWBlyI2k95yjU-cgwCKJg,1,0.9716055393218994
5385,kT_7_6nj39hV7o98c8WLbA,1,0.9715784192085266
868,0K35eGvzVRZEirNo5v_WfA,1,0.9714605808258057
1593,-mLcpJYfX8tw8LR9bq018w,1,0.9713453054428101
4276,T93h3F_Mq8bdEWBEujsEcQ,1,0.971281111240387
4627,40Sd5pjsCLXZ0J21SkU08g,1,0.9712709784507751
3995,9Ep4sguv3HH_8lWyzSogjw,1,0.971261203289032
2282,LU0HLP1acjTO1fyjEigbpw,1,0.9711982011795044
4680,N1K5ktyT5gn2lBS3xOywmw,1,0.9711154699325562
2692,AaKlegu7gmOCD4rEESF76Q,1,0.9710763692855835
5284,cTrEkyZXz4gBDOdN8vsRlQ,1,0.9710575938224792
346,_-9pMxBWtG_x8l4rHWBasg,1,0.9709967374801636
2263,Dka36Pw7ibbHV6xIimQAOg,1,0.9709869623184204
3363,96Op48a-5MMk9sTOd_V7NA,1,0.9709419012069702
2597,z7Gsx3Kwa99PejQpf9Ps7Q,1,0.9709092378616333
3952,a12JKFiqBVyaUfTWNaAzQQ,1,0.9709051847457886
5608,RYZ08XAToBaN-bS5HHVEhQ,1,0.9708896279335022
1180,cWr1sZqJC7cC_EbczXOKqA,1,0.9708322286605835
2328,kUj1sHZisz7zxNysplBoCg,1,0.9708153605461121
5125,uZPVyXLyC26VaJRAZwYmrQ,1,0.9708102345466614
5532,rN2cc4bXzlsIxhWEoolBTg,1,0.9707034826278687
799,Zy2vca7i9QFGRKa4m0C__A,1,0.9706284403800964
554,VQtMFcgkRz7MCIo9sPDaeg,1,0.9706164598464966
652,78JJr9A0MbbHuXE1XUr-bQ,1,0.9705761075019836
6876,xxyuGOeAWnKVwIfoKnfUNA,1,0.9704772233963013
4673,-UT6IHfVW_2yzz1bf8WI5g,1,0.9704619646072388
5101,vTnuOWm41T1iKPNJ8PrtIg,1,0.9703785181045532
4354,7LuKiasIyGUEo7uipN10Eg,1,0.9702449440956116
4871,guD6--j7BIeqcFW_IUFbgw,1,0.9702118635177612
4874,E28ht8IEiO6FZbKktSo0Xw,1,0.9702081680297852
2741,m3O2EFVs3eo8s40MGGzmsA,1,0.9701930284500122
5989,R69RUnTLgNRw82wlUrSUCA,1,0.9701363444328308
4937,YYce9ncwXBgOjU6ItboZ1Q,1,0.9700793623924255
5974,1sNa5oW9ZYX8MbMFkx9LzQ,1,0.9700714945793152
108,5ambRqdTJt9vGwFzVI9HBw,1,0.9700707197189331
2904,l5FvoKE2-k6JpGVuhH9YVA,1,0.9699440002441406
4751,sVL-5l8F75EDfwJxGTg4ug,1,0.9698823094367981
4686,R-aDr2HjBAHR3FoL2Dtd5Q,1,0.9698377847671509
1830,gQjTs4BDNYSu9oJhkEsssw,1,0.9698063731193542
4843,PoZvN_XDj8Z40Y2TZrDfHw,1,0.9697917103767395
47,sgBl3UDEcNYKwuUb92CYdA,1,0.9697917103767395
4755,rlQCMHmaMjPzEh3BeaDkIg,1,0.9697750806808472
2604,yC6OzkWd3bzHfcMZm7WpWQ,1,0.9697022438049316
2277,-vVQyTVHitF6TOHGijVXxQ,1,0.9696530103683472
507,Zh_y9AmSfWZpR2JB9wye-A,1,0.9696504473686218
4102,Cr2JNnewX53TYd9w6qw6Jw,1,0.9695649147033691
5261,UimUu5Q1m2mYEmAvreZQig,1,0.969507098197937
273,AtJzxpkKh3VMTqmkHhy0Lw,1,0.9694833755493164
874,28ycqW56i70yM_C0ejNv9w,1,0.9694557189941406
